dateday,season,holiday,atemp,humidity,count
2011-01-26,Spring,0,0.1818,0.93,43
2011-01-26,Spring,0,0.197,0.93,36
2011-01-26,Spring,0,0.1818,0.93,26
2011-01-27,Spring,0,0.2273,0.55,24
2011-01-27,Spring,0,0.2424,0.55,84
2011-01-27,Spring,0,0.2273,0.69,104
2011-01-27,Spring,0,0.2273,0.69,79
2011-01-27,Spring,0,0.2121,0.74,59
2011-01-27,Spring,0,0.2121,0.74,38
2011-01-27,Spring,0,0.2121,0.74,27
2011-01-27,Spring,0,0.197,0.8,16
2011-01-28,Spring,0,0.2121,0.75,9
2011-01-28,Spring,0,0.2121,0.75,3
2011-01-28,Spring,0,0.2121,0.75,2
2011-01-28,Spring,0,0.2273,0.75,1
2011-01-28,Spring,0,0.2121,0.8,4
2011-01-28,Spring,0,0.197,0.8,16
2011-01-28,Spring,0,0.197,0.86,60
2011-01-28,Spring,0,0.197,0.86,157
2011-01-28,Spring,0,0.2121,0.86,101
2011-01-28,Spring,0,0.2121,0.86,49
2011-01-28,Spring,0,0.2121,0.93,30
2011-01-28,Spring,0,0.2121,0.93,29
2011-01-28,Spring,0,0.2121,0.93,31
2011-01-28,Spring,0,0.2727,0.8,38
2011-01-28,Spring,0,0.2576,0.86,41
2011-01-28,Spring,0,0.2727,0.8,80
2011-01-28,Spring,0,0.2424,0.75,149
2011-01-28,Spring,0,0.2273,0.75,109
2011-01-28,Spring,0,0.2424,0.75,89
2011-01-28,Spring,0,0.2273,0.7,62
2011-01-28,Spring,0,0.2273,0.75,58
2011-01-28,Spring,0,0.2121,0.65,26
2011-01-28,Spring,0,0.2273,0.6,23
2011-01-29,Spring,0,0.197,0.64,28
2011-01-29,Spring,0,0.2273,0.64,20
2011-01-29,Spring,0,0.2273,0.64,15
2011-01-29,Spring,0,0.2121,0.64,8
2011-01-29,Spring,0,0.1818,0.69,3
2011-01-29,Spring,0,0.1818,0.64,2
2011-01-29,Spring,0,0.1818,0.59,5
2011-01-29,Spring,0,0.197,0.55,34
2011-01-29,Spring,0,0.2121,0.59,34
2011-01-29,Spring,0,0.2121,0.64,55
2011-01-29,Spring,0,0.197,0.64,64
2011-01-29,Spring,0,0.197,0.59,78
2011-01-29,Spring,0,0.2273,0.55,65
2011-01-29,Spring,0,0.2273,0.6,99
2011-01-29,Spring,0,0.2121,0.69,120
2011-01-29,Spring,0,0.2424,0.6,107
2011-01-29,Spring,0,0.2879,0.6,91
2011-01-29,Spring,0,0.2273,0.69,68
2011-01-29,Spring,0,0.2121,0.69,58
2011-01-29,Spring,0,0.2121,0.74,43
2011-01-29,Spring,0,0.2121,0.74,36
2011-01-29,Spring,0,0.197,0.8,32
2011-01-29,Spring,0,0.197,0.8,33
2011-01-30,Spring,0,0.1818,0.8,33
2011-01-30,Spring,0,0.2121,0.8,29
2011-01-30,Spring,0,0.2273,0.8,11
2011-01-30,Spring,0,0.2121,0.93,8
2011-01-30,Spring,0,0.2121,0.93,1
2011-01-30,Spring,0,0.2121,0.86,3
2011-01-30,Spring,0,0.2121,0.86,3
2011-01-30,Spring,0,0.2121,0.86,12
2011-01-30,Spring,0,0.2273,0.8,38
2011-01-30,Spring,0,0.2424,0.8,64
2011-01-30,Spring,0,0.2727,0.75,59
2011-01-30,Spring,0,0.3182,0.52,97
2011-01-30,Spring,0,0.2879,0.61,84
2011-01-30,Spring,0,0.303,0.61,122
2011-01-30,Spring,0,0.3333,0.56,109
2011-01-30,Spring,0,0.3333,0.56,123
2011-01-30,Spring,0,0.2879,0.56,77
2011-01-30,Spring,0,0.2576,0.65,65
2011-01-30,Spring,0,0.2576,0.65,55
2011-01-30,Spring,0,0.2727,0.65,33
2011-01-30,Spring,0,0.2424,0.7,28
2011-01-30,Spring,0,0.2273,0.7,21
2011-01-30,Spring,0,0.2121,0.65,21
2011-01-31,Spring,0,0.2273,0.65,7
2011-01-31,Spring,0,0.2121,0.64,7
2011-01-31,Spring,0,0.2273,0.64,1
2011-01-31,Spring,0,0.2273,0.64,2
2011-01-31,Spring,0,0.197,0.59,2
2011-01-31,Spring,0,0.1667,0.64,8
2011-01-31,Spring,0,0.1364,0.69,37
2011-01-31,Spring,0,0.1364,0.64,72
2011-01-31,Spring,0,0.1364,0.59,185
2011-01-31,Spring,0,0.1364,0.59,112
2011-01-31,Spring,0,0.1515,0.59,69
2011-01-31,Spring,0,0.1515,0.59,48
2011-01-31,Spring,0,0.2121,0.55,68
2011-01-31,Spring,0,0.2273,0.59,54
2011-01-31,Spring,0,0.197,0.55,86
2011-01-31,Spring,0,0.1818,0.59,44
2011-01-31,Spring,0,0.1818,0.56,86
2011-01-31,Spring,0,0.1515,0.59,161
2011-01-31,Spring,0,0.1515,0.55,156
2011-01-31,Spring,0,0.3182,0.61,111
2011-01-31,Spring,0,0.1667,0.59,78
2011-01-31,Spring,0,0.197,0.59,56
2011-01-31,Spring,0,0.1818,0.59,34
2011-01-31,Spring,0,0.197,0.64,17
2011-02-01,Spring,0,0.1818,0.64,8
2011-02-01,Spring,0,0.1818,0.69,3
2011-02-01,Spring,0,0.2273,0.69,2
2011-02-01,Spring,0,0.2273,0.69,2
2011-02-01,Spring,0,0.2121,0.93,3
2011-02-01,Spring,0,0.2121,0.93,22
2011-02-01,Spring,0,0.2273,0.93,52
2011-02-01,Spring,0,0.2273,0.93,135
2011-02-01,Spring,0,0.2273,0.93,116
2011-02-01,Spring,0,0.2273,0.93,47
2011-02-01,Spring,0,0.2424,0.86,51
2011-02-01,Spring,0,0.2576,0.86,55
2011-02-01,Spring,0,0.2576,0.86,52
2011-02-01,Spring,0,0.2576,0.8,54
2011-02-01,Spring,0,0.2879,0.75,52
2011-02-01,Spring,0,0.2424,0.75,64
2011-02-01,Spring,0,0.2879,0.75,176
2011-02-01,Spring,0,0.2576,0.81,168
2011-02-01,Spring,0,0.2424,0.81,108
2011-02-01,Spring,0,0.2273,0.87,74
2011-02-01,Spring,0,0.2273,0.87,64
2011-02-01,Spring,0,0.2576,0.87,36
2011-02-01,Spring,0,0.197,0.93,16
2011-02-02,Spring,0,0.2424,0.93,2
2011-02-02,Spring,0,0.2273,0.93,3
2011-02-02,Spring,0,0.2273,0.93,4
2011-02-02,Spring,0,0.2273,0.93,1
2011-02-02,Spring,0,0.2121,0.93,1
2011-02-02,Spring,0,0.2424,0.93,3
2011-02-02,Spring,0,0.2424,0.93,18
2011-02-02,Spring,0,0.2121,0.93,49
2011-02-02,Spring,0,0.2121,0.93,155
2011-02-02,Spring,0,0.2576,0.93,123
2011-02-02,Spring,0,0.2727,1.0,61
2011-02-02,Spring,0,0.2273,0.93,52
2011-02-02,Spring,0,0.2273,0.93,64
2011-02-02,Spring,0,0.3333,0.93,75
2011-02-02,Spring,0,0.3939,0.82,63
2011-02-02,Spring,0,0.3939,0.76,76
2011-02-02,Spring,0,0.3333,0.71,103
2011-02-02,Spring,0,0.3182,0.53,190
2011-02-02,Spring,0,0.2879,0.42,182
2011-02-02,Spring,0,0.2424,0.45,91
2011-02-02,Spring,0,0.197,0.48,75
2011-02-02,Spring,0,0.197,0.47,63
2011-02-02,Spring,0,0.2121,0.44,40
2011-02-02,Spring,0,0.1667,0.44,32
2011-02-03,Spring,0,0.1667,0.4,12
2011-02-03,Spring,0,0.1515,0.44,5
2011-02-03,Spring,0,0.1667,0.43,2
2011-02-03,Spring,0,0.1667,0.43,1
2011-02-03,Spring,0,0.1364,0.5,2
2011-02-03,Spring,0,0.1364,0.43,39
2011-02-03,Spring,0,0.1212,0.5,87
2011-02-03,Spring,0,0.1212,0.5,188
2011-02-03,Spring,0,0.1364,0.47,133
2011-02-03,Spring,0,0.1515,0.43,52
2011-02-03,Spring,0,0.1364,0.43,64
2011-02-03,Spring,0,0.1818,0.4,69
2011-02-03,Spring,0,0.1667,0.4,51
2011-02-03,Spring,0,0.197,0.37,47
2011-02-03,Spring,0,0.197,0.37,60
2011-02-03,Spring,0,0.2121,0.37,78
2011-02-03,Spring,0,0.197,0.4,175
2011-02-03,Spring,0,0.2121,0.4,147
2011-02-03,Spring,0,0.2576,0.4,96
2011-02-03,Spring,0,0.2273,0.47,109
2011-02-03,Spring,0,0.2121,0.55,54
2011-02-03,Spring,0,0.2121,0.51,41
2011-02-03,Spring,0,0.2273,0.47,38
2011-02-04,Spring,0,0.2576,0.44,13
2011-02-04,Spring,0,0.2273,0.59,7
2011-02-04,Spring,0,0.1667,0.63,1
2011-02-04,Spring,0,0.1667,0.63,1
2011-02-04,Spring,0,0.1515,0.63,7
2011-02-04,Spring,0,0.2273,0.55,28
2011-02-04,Spring,0,0.2121,0.59,87
2011-02-04,Spring,0,0.1515,0.74,220
2011-02-04,Spring,0,0.1818,0.8,127
2011-02-04,Spring,0,0.2121,0.51,51
2011-02-04,Spring,0,0.2273,0.51,64
2011-02-04,Spring,0,0.2424,0.48,86
2011-02-04,Spring,0,0.2576,0.5,82
2011-02-04,Spring,0,0.2727,0.45,91
2011-02-04,Spring,0,0.2727,0.48,90
2011-02-04,Spring,0,0.2879,0.42,99
2011-02-04,Spring,0,0.2727,0.56,205
2011-02-04,Spring,0,0.2576,0.6,155
2011-02-04,Spring,0,0.2424,0.65,103
2011-02-04,Spring,0,0.2424,0.65,71
2011-02-04,Spring,0,0.2424,0.7,43
2011-02-04,Spring,0,0.2424,0.65,46
2011-02-04,Spring,0,0.2424,0.7,31
2011-02-05,Spring,0,0.2424,0.7,39
2011-02-05,Spring,0,0.2424,0.65,18
2011-02-05,Spring,0,0.2424,0.75,17
2011-02-05,Spring,0,0.2424,0.75,11
2011-02-05,Spring,0,0.2273,0.93,8
2011-02-05,Spring,0,0.2273,1.0,9
2011-02-05,Spring,0,0.2576,1.0,4
2011-02-05,Spring,0,0.2576,0.93,4
2011-02-05,Spring,0,0.2273,1.0,10
2011-02-05,Spring,0,0.2273,1.0,20
2011-02-05,Spring,0,0.2121,1.0,34
2011-02-05,Spring,0,0.2273,1.0,47
2011-02-05,Spring,0,0.2273,1.0,52
2011-02-05,Spring,0,0.2273,1.0,72
2011-02-05,Spring,0,0.2727,1.0,55
2011-02-05,Spring,0,0.2727,1.0,60
2011-02-05,Spring,0,0.2273,1.0,71
2011-02-05,Spring,0,0.2121,1.0,78
2011-02-05,Spring,0,0.2424,0.93,83
2011-02-05,Spring,0,0.2424,0.93,84
2011-02-05,Spring,0,0.2879,0.87,69
2011-02-05,Spring,0,0.2576,1.0,56
2011-02-05,Spring,0,0.2727,0.93,45
2011-02-05,Spring,0,0.2576,0.93,59
2011-02-06,Spring,0,0.2576,0.7,39
2011-02-06,Spring,0,0.2273,0.65,44
2011-02-06,Spring,0,0.2273,0.6,20
2011-02-06,Spring,0,0.2879,0.6,13
2011-02-06,Spring,0,0.2273,0.6,2
2011-02-06,Spring,0,0.2576,0.6,1
2011-02-06,Spring,0,0.2576,0.6,1
2011-02-06,Spring,0,0.2424,0.65,8
2011-02-06,Spring,0,0.2576,0.65,23
2011-02-06,Spring,0,0.2879,0.56,45
2011-02-06,Spring,0,0.2879,0.52,89
2011-02-06,Spring,0,0.303,0.49,117
2011-02-06,Spring,0,0.3333,0.46,174
2011-02-06,Spring,0,0.3636,0.46,182
2011-02-06,Spring,0,0.3485,0.46,161
2011-02-06,Spring,0,0.3485,0.46,182
2011-02-06,Spring,0,0.3485,0.49,157
2011-02-06,Spring,0,0.3636,0.46,121
2011-02-06,Spring,0,0.303,0.56,78
2011-02-06,Spring,0,0.2879,0.61,21
2011-02-06,Spring,0,0.2879,0.61,26
2011-02-06,Spring,0,0.303,0.6,27
2011-02-06,Spring,0,0.303,0.6,62
2011-02-06,Spring,0,0.2879,0.65,30
2011-02-07,Spring,0,0.2879,0.65,15
2011-02-07,Spring,0,0.2727,0.75,5
2011-02-07,Spring,0,0.2576,0.8,3
2011-02-07,Spring,0,0.2576,0.86,1
2011-02-07,Spring,0,0.2576,0.86,2
2011-02-07,Spring,0,0.2576,0.86,10
2011-02-07,Spring,0,0.2424,0.93,30
2011-02-07,Spring,0,0.2424,0.86,95
2011-02-07,Spring,0,0.2273,1.0,230
2011-02-07,Spring,0,0.2727,0.8,118
2011-02-07,Spring,0,0.2576,0.75,55
2011-02-07,Spring,0,0.3182,0.65,47
2011-02-07,Spring,0,0.3485,0.62,66
2011-02-07,Spring,0,0.3636,0.57,64
2011-02-07,Spring,0,0.3636,0.57,60
2011-02-07,Spring,0,0.3939,0.54,50
2011-02-07,Spring,0,0.3485,0.57,114
2011-02-07,Spring,0,0.3182,0.7,216
2011-02-07,Spring,0,0.3333,0.66,175
2011-02-07,Spring,0,0.3485,0.7,128
2011-02-07,Spring,0,0.3333,0.7,88
2011-02-07,Spring,0,0.3485,0.7,78
2011-02-07,Spring,0,0.303,0.81,37
2011-02-07,Spring,0,0.3333,0.81,25
2011-02-08,Spring,0,0.3182,0.87,10
2011-02-08,Spring,0,0.3182,0.87,4
2011-02-08,Spring,0,0.2727,0.93,2
2011-02-08,Spring,0,0.2727,0.93,1
2011-02-08,Spring,0,0.2576,0.93,3
2011-02-08,Spring,0,0.2273,0.81,2
2011-02-08,Spring,0,0.2273,0.7,39
2011-02-08,Spring,0,0.197,0.65,100
2011-02-08,Spring,0,0.197,0.56,243
2011-02-08,Spring,0,0.197,0.52,135
2011-02-08,Spring,0,0.1818,0.47,48
2011-02-08,Spring,0,0.1818,0.47,50
2011-02-08,Spring,0,0.197,0.38,65
2011-02-08,Spring,0,0.197,0.32,50
2011-02-08,Spring,0,0.197,0.37,64
2011-02-08,Spring,0,0.197,0.35,51
2011-02-08,Spring,0,0.1818,0.35,83
2011-02-08,Spring,0,0.1818,0.32,176
2011-02-08,Spring,0,0.1818,0.32,152
2011-02-08,Spring,0,0.1212,0.4,101
2011-02-08,Spring,0,0.1364,0.4,56
2011-02-08,Spring,0,0.1061,0.33,54
2011-02-08,Spring,0,0.1061,0.33,29
2011-02-08,Spring,0,0.1061,0.33,12
2011-02-09,Spring,0,0.0758,0.36,17
2011-02-09,Spring,0,0.1061,0.36,7
2011-02-09,Spring,0,0.0758,0.38,3
2011-02-09,Spring,0,0.0758,0.45,2
2011-02-09,Spring,0,0.1061,0.45,7
2011-02-09,Spring,0,0.1515,0.45,43
2011-02-09,Spring,0,0.1061,0.49,99
2011-02-09,Spring,0,0.1364,0.42,199
2011-02-09,Spring,0,0.1364,0.39,123
2011-02-09,Spring,0,0.1818,0.36,59
2011-02-09,Spring,0,0.1515,0.43,41
2011-02-09,Spring,0,0.1818,0.4,61
2011-02-09,Spring,0,0.1667,0.4,69
2011-02-09,Spring,0,0.1818,0.34,58
2011-02-09,Spring,0,0.1818,0.34,64
2011-02-09,Spring,0,0.197,0.37,79
2011-02-09,Spring,0,0.197,0.34,166
2011-02-09,Spring,0,0.1667,0.47,170
2011-02-09,Spring,0,0.1212,0.86,88
2011-02-09,Spring,0,0.1515,0.86,84
2011-02-09,Spring,0,0.1515,0.86,83
2011-02-09,Spring,0,0.1667,0.8,46
2011-02-09,Spring,0,0.1515,0.8,37
2011-02-10,Spring,0,0.1364,0.86,16
2011-02-10,Spring,0,0.1515,0.8,7
2011-02-10,Spring,0,0.1515,0.8,3
2011-02-10,Spring,0,0.1364,0.59,1
2011-02-10,Spring,0,0.1212,0.5,6
2011-02-10,Spring,0,0.1212,0.54,26
2011-02-10,Spring,0,0.0758,0.5,99
2011-02-10,Spring,0,0.0758,0.49,178
2011-02-10,Spring,0,0.1061,0.42,122
2011-02-10,Spring,0,0.1061,0.42,35
2011-02-10,Spring,0,0.1212,0.39,45
2011-02-10,Spring,0,0.1364,0.34,69
2011-02-10,Spring,0,0.1667,0.29,62
2011-02-10,Spring,0,0.1818,0.27,48
2011-02-10,Spring,0,0.197,0.25,50
2011-02-10,Spring,0,0.1818,0.27,80
2011-02-10,Spring,0,0.1818,0.26,165
2011-02-10,Spring,0,0.1818,0.28,160
2011-02-10,Spring,0,0.1667,0.28,112
2011-02-10,Spring,0,0.1818,0.31,97
2011-02-10,Spring,0,0.2121,0.39,72
2011-02-10,Spring,0,0.197,0.39,51
2011-02-10,Spring,0,0.1515,0.42,34
2011-02-11,Spring,0,0.1364,0.49,14
2011-02-11,Spring,0,0.1364,0.54,7
2011-02-11,Spring,0,0.1364,0.54,3
2011-02-11,Spring,0,0.1212,0.63,4
2011-02-11,Spring,0,0.1818,0.68,24
2011-02-11,Spring,0,0.1667,0.73,74
2011-02-11,Spring,0,0.1212,0.74,216
2011-02-11,Spring,0,0.1212,0.74,140
2011-02-11,Spring,0,0.1364,0.69,44
2011-02-11,Spring,0,0.2273,0.47,64
2011-02-11,Spring,0,0.2273,0.47,71
2011-02-11,Spring,0,0.2273,0.35,110
2011-02-11,Spring,0,0.2879,0.26,84
2011-02-11,Spring,0,0.3182,0.21,74
2011-02-11,Spring,0,0.2879,0.28,125
2011-02-11,Spring,0,0.3333,0.24,211
2011-02-11,Spring,0,0.3182,0.28,174
2011-02-11,Spring,0,0.303,0.33,101
2011-02-11,Spring,0,0.2273,0.55,63
2011-02-11,Spring,0,0.2121,0.59,47
2011-02-11,Spring,0,0.2273,0.64,43
2011-02-11,Spring,0,0.2424,0.69,53
2011-02-12,Spring,0,0.197,0.69,30
2011-02-12,Spring,0,0.2121,0.86,24
2011-02-12,Spring,0,0.2121,0.8,15
2011-02-12,Spring,0,0.197,0.8,10
2011-02-12,Spring,0,0.1667,0.74,4
2011-02-12,Spring,0,0.1667,0.74,1
2011-02-12,Spring,0,0.1364,0.93,2
2011-02-12,Spring,0,0.1515,0.8,11
2011-02-12,Spring,0,0.1515,0.86,30
2011-02-12,Spring,0,0.1818,0.64,43
2011-02-12,Spring,0,0.2121,0.41,84
2011-02-12,Spring,0,0.2727,0.28,114
2011-02-12,Spring,0,0.2727,0.39,120
2011-02-12,Spring,0,0.2727,0.39,135
2011-02-12,Spring,0,0.3182,0.31,120
2011-02-12,Spring,0,0.303,0.29,174
2011-02-12,Spring,0,0.303,0.29,145
2011-02-12,Spring,0,0.2879,0.31,137
2011-02-12,Spring,0,0.2576,0.38,64
2011-02-12,Spring,0,0.2727,0.38,41
2011-02-12,Spring,0,0.2576,0.41,40
2011-02-12,Spring,0,0.303,0.41,51
2011-02-12,Spring,0,0.2576,0.44,45
2011-02-12,Spring,0,0.2273,0.51,32
2011-02-13,Spring,0,0.2273,0.64,39
2011-02-13,Spring,0,0.2273,0.59,24
2011-02-13,Spring,0,0.2273,0.75,20
2011-02-13,Spring,0,0.2273,0.69,12
2011-02-13,Spring,0,0.2121,0.69,2
2011-02-13,Spring,0,0.2121,0.69,5
2011-02-13,Spring,0,0.2727,0.55,3
2011-02-13,Spring,0,0.2273,0.64,12
2011-02-13,Spring,0,0.2273,0.6,47
2011-02-13,Spring,0,0.2727,0.45,105
2011-02-13,Spring,0,0.2879,0.39,112
2011-02-13,Spring,0,0.3182,0.32,152
2011-02-13,Spring,0,0.3939,0.29,154
2011-02-13,Spring,0,0.4091,0.3,161
2011-02-13,Spring,0,0.4091,0.3,162
2011-02-13,Spring,0,0.4242,0.28,134
2011-02-13,Spring,0,0.4242,0.28,125
2011-02-13,Spring,0,0.4091,0.32,95
2011-02-13,Spring,0,0.4091,0.35,61
2011-02-13,Spring,0,0.4091,0.35,47
2011-02-13,Spring,0,0.4091,0.35,51
2011-02-13,Spring,0,0.4091,0.35,36
2011-02-13,Spring,0,0.4091,0.35,30
2011-02-14,Spring,0,0.3939,0.37,11
2011-02-14,Spring,0,0.3939,0.37,7
2011-02-14,Spring,0,0.3333,0.4,2
2011-02-14,Spring,0,0.3182,0.46,2
2011-02-14,Spring,0,0.303,0.53,2
2011-02-14,Spring,0,0.303,0.53,3
2011-02-14,Spring,0,0.303,0.46,26
2011-02-14,Spring,0,0.303,0.46,98
2011-02-14,Spring,0,0.3939,0.4,256
2011-02-14,Spring,0,0.4091,0.37,130
2011-02-14,Spring,0,0.4394,0.33,55
2011-02-14,Spring,0,0.5,0.23,53
2011-02-14,Spring,0,0.5303,0.22,126
2011-02-14,Spring,0,0.5455,0.19,120
2011-02-14,Spring,0,0.5909,0.15,90
2011-02-14,Spring,0,0.5303,0.21,90
2011-02-14,Spring,0,0.5,0.27,118
2011-02-14,Spring,0,0.4545,0.33,243
2011-02-14,Spring,0,0.4091,0.4,205
2011-02-14,Spring,0,0.3939,0.43,98
2011-02-14,Spring,0,0.3182,0.46,70
2011-02-14,Spring,0,0.3182,0.5,43
2011-02-14,Spring,0,0.2879,0.46,45
2011-02-14,Spring,0,0.2879,0.49,20
2011-02-15,Spring,0,0.2727,0.49,19
2011-02-15,Spring,0,0.2424,0.42,5
2011-02-15,Spring,0,0.2273,0.41,3
2011-02-15,Spring,0,0.1818,0.37,1
2011-02-15,Spring,0,0.1818,0.32,4
2011-02-15,Spring,0,0.1818,0.32,30
2011-02-15,Spring,0,0.1818,0.32,105
2011-02-15,Spring,0,0.1818,0.32,223
2011-02-15,Spring,0,0.197,0.29,110
2011-02-15,Spring,0,0.2121,0.27,52
2011-02-15,Spring,0,0.2424,0.25,57
2011-02-15,Spring,0,0.2727,0.24,71
2011-02-15,Spring,0,0.303,0.21,82
2011-02-15,Spring,0,0.3182,0.19,79
2011-02-15,Spring,0,0.3333,0.19,85
2011-02-15,Spring,0,0.3182,0.19,98
2011-02-15,Spring,0,0.303,0.22,206
2011-02-15,Spring,0,0.303,0.22,212
2011-02-15,Spring,0,0.2879,0.26,145
2011-02-15,Spring,0,0.2727,0.33,101
2011-02-15,Spring,0,0.2879,0.52,66
2011-02-15,Spring,0,0.2879,0.44,41
2011-02-15,Spring,0,0.2576,0.44,20
2011-02-16,Spring,0,0.2576,0.41,15
2011-02-16,Spring,0,0.2273,0.44,9
2011-02-16,Spring,0,0.197,0.47,1
2011-02-16,Spring,0,0.197,0.51,1
2011-02-16,Spring,0,0.197,0.47,5
2011-02-16,Spring,0,0.197,0.55,33
2011-02-16,Spring,0,0.197,0.55,108
2011-02-16,Spring,0,0.2273,0.55,230
2011-02-16,Spring,0,0.2121,0.52,124
2011-02-16,Spring,0,0.2273,0.41,69
2011-02-16,Spring,0,0.303,0.34,66
2011-02-16,Spring,0,0.3939,0.32,86
2011-02-16,Spring,0,0.4242,0.3,93
2011-02-16,Spring,0,0.4545,0.28,82
2011-02-16,Spring,0,0.4545,0.28,117
2011-02-16,Spring,0,0.4545,0.31,122
2011-02-16,Spring,0,0.4545,0.28,255
2011-02-16,Spring,0,0.4091,0.4,222
2011-02-16,Spring,0,0.3182,0.53,161
2011-02-16,Spring,0,0.3939,0.43,118
2011-02-16,Spring,0,0.3485,0.46,92
2011-02-16,Spring,0,0.3333,0.53,73
2011-02-16,Spring,0,0.3939,0.4,33
2011-02-17,Spring,0,0.3333,0.53,17
2011-02-17,Spring,0,0.3182,0.53,6
2011-02-17,Spring,0,0.3182,0.53,6
2011-02-17,Spring,0,0.3333,0.53,4
2011-02-17,Spring,0,0.3182,0.57,4
2011-02-17,Spring,0,0.3333,0.66,12
2011-02-17,Spring,0,0.303,0.7,47
2011-02-17,Spring,0,0.3333,0.57,126
2011-02-17,Spring,0,0.3333,0.57,285
2011-02-17,Spring,0,0.3485,0.57,179
2011-02-17,Spring,0,0.3939,0.54,88
2011-02-17,Spring,0,0.4394,0.44,90
2011-02-17,Spring,0,0.4697,0.41,101
2011-02-17,Spring,0,0.5152,0.34,123
2011-02-17,Spring,0,0.6212,0.31,81
2011-02-17,Spring,0,0.6061,0.28,106
2011-02-17,Spring,0,0.5303,0.35,146
2011-02-17,Spring,0,0.5455,0.32,274
2011-02-17,Spring,0,0.5152,0.42,222
2011-02-17,Spring,0,0.4697,0.55,175
2011-02-17,Spring,0,0.4697,0.59,139
2011-02-17,Spring,0,0.5,0.55,124
2011-02-17,Spring,0,0.4848,0.59,76
2011-02-17,Spring,0,0.4545,0.67,44
2011-02-18,Spring,0,0.4394,0.72,32
2011-02-18,Spring,0,0.4394,0.72,8
2011-02-18,Spring,0,0.4394,0.72,7
2011-02-18,Spring,0,0.4545,0.67,8
2011-02-18,Spring,0,0.4545,0.67,1
2011-02-18,Spring,0,0.4545,0.67,7
2011-02-18,Spring,0,0.4394,0.72,50
2011-02-18,Spring,0,0.4242,0.77,116
2011-02-18,Spring,0,0.4242,0.77,272
2011-02-18,Spring,0,0.4242,0.77,169
2011-02-18,Spring,0,0.4394,0.72,95
2011-02-18,Spring,0,0.4394,0.72,113
2011-02-18,Spring,0,0.4848,0.59,185
2011-02-18,Spring,0,0.6212,0.43,176
2011-02-18,Spring,0,0.6212,0.36,191
2011-02-18,Spring,0,0.6212,0.36,172
2011-02-18,Spring,0,0.6212,0.36,232
2011-02-18,Spring,0,0.6212,0.34,327
2011-02-18,Spring,0,0.6212,0.33,224
2011-02-18,Spring,0,0.6212,0.29,162
2011-02-18,Spring,0,0.6212,0.31,124
2011-02-18,Spring,0,0.5455,0.21,72
2011-02-18,Spring,0,0.5152,0.1,107
2011-02-18,Spring,0,0.5,0.08,77
2011-02-19,Spring,0,0.4697,0.12,29
2011-02-19,Spring,0,0.4545,0.14,31
2011-02-19,Spring,0,0.4394,0.13,17
2011-02-19,Spring,0,0.4242,0.14,7
2011-02-19,Spring,0,0.4091,0.15,3
2011-02-19,Spring,0,0.4091,0.15,3
2011-02-19,Spring,0,0.4091,0.17,6
2011-02-19,Spring,0,0.3939,0.17,22
2011-02-19,Spring,0,0.3939,0.17,45
2011-02-19,Spring,0,0.4091,0.16,55
2011-02-19,Spring,0,0.4242,0.16,106
2011-02-19,Spring,0,0.4394,0.16,123
2011-02-19,Spring,0,0.4394,0.18,119
2011-02-19,Spring,0,0.4394,0.16,155
2011-02-19,Spring,0,0.4545,0.15,196
2011-02-19,Spring,0,0.4394,0.16,171
2011-02-19,Spring,0,0.4394,0.16,120
2011-02-19,Spring,0,0.4242,0.19,127
2011-02-19,Spring,0,0.3182,0.25,88
2011-02-19,Spring,0,0.303,0.29,59
2011-02-19,Spring,0,0.2879,0.28,47
2011-02-19,Spring,0,0.2727,0.26,33
2011-02-19,Spring,0,0.2576,0.28,44
2011-02-19,Spring,0,0.2424,0.33,29
2011-02-20,Spring,0,0.2121,0.35,17
2011-02-20,Spring,0,0.197,0.41,16
2011-02-20,Spring,0,0.197,0.41,17
2011-02-20,Spring,0,0.1818,0.44,18
2011-02-20,Spring,0,0.1818,0.44,1
2011-02-20,Spring,0,0.1818,0.47,2
2011-02-20,Spring,0,0.1667,0.51,2
2011-02-20,Spring,0,0.2273,0.51,24
2011-02-20,Spring,0,0.2121,0.47,55
2011-02-20,Spring,0,0.2576,0.41,104
2011-02-20,Spring,0,0.303,0.33,161
2011-02-20,Spring,0,0.3182,0.33,182
2011-02-20,Spring,0,0.3333,0.29,198
2011-02-20,Spring,0,0.3485,0.27,212
2011-02-20,Spring,0,0.3636,0.27,168
2011-02-20,Spring,0,0.3636,0.29,147
2011-02-20,Spring,0,0.3485,0.33,146
2011-02-20,Spring,0,0.3333,0.36,101
2011-02-20,Spring,0,0.3333,0.36,42
2011-02-20,Spring,0,0.3636,0.42,42
2011-02-20,Spring,0,0.3485,0.53,56
2011-02-20,Spring,0,0.303,0.57,47
2011-02-20,Spring,0,0.303,0.61,54
2011-02-21,Spring,1,0.303,0.42,37
2011-02-21,Spring,1,0.303,0.42,13
2011-02-21,Spring,1,0.303,0.42,4
2011-02-21,Spring,1,0.303,0.42,5
2011-02-21,Spring,1,0.3182,0.45,1
2011-02-21,Spring,1,0.3636,0.36,3
2011-02-21,Spring,1,0.4242,0.26,8
2011-02-21,Spring,1,0.4242,0.26,19
2011-02-21,Spring,1,0.303,0.57,63
2011-02-21,Spring,1,0.303,0.57,57
2011-02-21,Spring,1,0.303,0.57,81
2011-02-21,Spring,1,0.3333,0.57,90
